protein_id,v2_cai,v3_cai,v3_cai_delta_pct,v2_gc_global,v3_gc_global,v2_local_gc_min,v2_local_gc_max,v3_local_gc_min,v3_local_gc_max,v3_amino_acid_identity,v3_validator_pass,v3_internal_stop_count,v3_invalid_codon_count,v3_forbidden_motif_count,v3_homopolymer_count,v3_repeat_count
NbL11g22870.1,0.86814736,0.86814736,0.0000,42.90429043,42.90429043,41.66666667,43.33333333,41.66666667,43.33333333,1.00000000,True,0,0,0,0,0
NbL14g00170.1,0.81053300,0.81053300,0.0000,42.23918575,42.23918575,38.33333333,45.00000000,38.33333333,45.00000000,1.00000000,True,0,0,0,0,0
NbL02g05830.1,0.80734777,0.80734777,0.0000,42.57528557,42.57528557,38.33333333,46.66666667,38.33333333,46.66666667,1.00000000,True,0,0,0,0,3
NbL06g05050.1,0.83052343,0.83052343,0.0000,42.51302083,42.51302083,41.66666667,43.33333333,41.66666667,43.33333333,1.00000000,True,0,0,0,0,4
NbL12g16560.1,0.77729984,0.77729984,0.0000,42.63565891,42.63565891,36.66666667,50.00000000,36.66666667,50.00000000,1.00000000,True,0,0,0,0,6
NbL09g07400.1,0.77934231,0.77934231,0.0000,42.51302083,42.51302083,38.33333333,46.66666667,38.33333333,46.66666667,1.00000000,True,0,0,0,1,3
NbL04g03410.1,0.76804631,0.76804631,0.0000,42.57812500,42.57812500,38.33333333,46.66666667,38.33333333,46.66666667,1.00000000,True,0,0,0,1,5
NbL03g10000.1,0.79759745,0.79759745,0.0000,42.59259259,42.59259259,41.66666667,43.33333333,41.66666667,43.33333333,1.00000000,True,0,0,0,0,2
NbL18g03180.1,0.81141373,0.81141373,0.0000,42.57703081,42.57703081,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,1
NbL12g20110.1,0.83928994,0.83975602,0.0555,42.45439469,42.45439469,40.00000000,43.33333333,40.00000000,43.33333333,1.00000000,True,0,0,0,0,2
NbL01g25340.1,0.77599452,0.77599452,0.0000,42.66666667,42.66666667,40.00000000,43.33333333,40.00000000,43.33333333,1.00000000,True,0,0,0,0,1
NbL18g08520.1,0.79280599,0.79280599,0.0000,42.43827160,42.43827160,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,1,3
NbL14g14660.1,0.81707234,0.81707234,0.0000,42.54992320,42.54992320,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,1,7
NbL17g08070.1,0.77520670,0.77520670,0.0000,42.51302083,42.51302083,38.33333333,46.66666667,38.33333333,46.66666667,1.00000000,True,0,0,0,0,3
NbL18g01180.1,0.80445552,0.80445552,0.0000,42.49363868,42.49363868,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,5
NbL14g01100.1,0.77086905,0.77086905,0.0000,42.43641232,42.43641232,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,5
NbL16g14860.1,0.78459416,0.78459416,0.0000,42.49084249,42.49084249,38.33333333,45.00000000,38.33333333,45.00000000,1.00000000,True,0,0,0,0,3
NbL15g16710.1,0.79486569,0.79545526,0.0742,42.48756219,42.48756219,31.66666667,53.33333333,33.33333333,53.33333333,1.00000000,True,0,0,0,0,8
NbL03g01680.1,0.80515942,0.80515942,0.0000,42.49471459,42.49471459,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,2,4
NbL13g10820.1,0.82598331,0.82598331,0.0000,42.50764526,42.50764526,40.00000000,46.66666667,40.00000000,46.66666667,1.00000000,True,0,0,0,0,0
NbL19g22520.1,0.82711162,0.82711162,0.0000,42.74509804,42.74509804,41.66666667,43.33333333,41.66666667,43.33333333,1.00000000,True,0,0,0,1,1
NbL05g17980.1,0.77638392,0.77689157,0.0654,42.67100977,42.56243214,36.66666667,46.66666667,36.66666667,46.66666667,1.00000000,True,0,0,0,1,9
NbL09g10930.1,0.81633324,0.81633324,0.0000,42.54510921,42.54510921,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,1
NbL09g02760.1,0.80273223,0.80239867,-0.0416,42.54215305,42.54215305,38.33333333,48.33333333,38.33333333,48.33333333,1.00000000,True,0,0,0,0,3
NbL11g01130.1,0.86316353,0.86316353,0.0000,42.47787611,42.47787611,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,2
NbL05g06200.1,0.77377188,0.77377188,0.0000,42.34234234,42.34234234,41.66666667,43.33333333,41.66666667,43.33333333,1.00000000,True,0,0,0,0,0
NbL18g17020.1,0.79832735,0.79832735,0.0000,42.51302083,42.51302083,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,9
NbL14g07580.1,0.82225167,0.82225167,0.0000,42.51302083,42.51302083,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,1,8
NbL02g24620.1,0.81334829,0.81372653,0.0465,42.51302083,42.51302083,31.66666667,53.33333333,31.66666667,53.33333333,1.00000000,True,0,0,0,0,7
NbL10g16830.1,0.78399560,0.78399560,0.0000,42.53623188,42.53623188,38.33333333,46.66666667,38.33333333,46.66666667,1.00000000,True,0,0,0,1,6
NbL15g08550.1,0.80301407,0.80301407,0.0000,42.42424242,42.42424242,41.66666667,45.00000000,41.66666667,45.00000000,1.00000000,True,0,0,0,1,4
NbL07g17300.1,0.78587752,0.78587752,0.0000,42.50398724,42.50398724,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,5
NbL16g01100.1,0.79775470,0.79775470,0.0000,42.36111111,42.36111111,38.33333333,46.66666667,38.33333333,46.66666667,1.00000000,True,0,0,0,0,2
NbL01g17550.1,0.80315696,0.80315696,0.0000,42.50936330,42.50936330,38.33333333,46.66666667,38.33333333,46.66666667,1.00000000,True,0,0,0,0,5
NbL19g14010.1,0.80042703,0.80042703,0.0000,42.57812500,42.57812500,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,4
NbL06g15640.1,0.77140329,0.77037171,-0.1337,42.46424642,42.35423542,36.66666667,48.33333333,36.66666667,48.33333333,1.00000000,True,0,0,0,4,6
NbL18g10020.1,0.78808883,0.78808883,0.0000,42.44791667,42.44791667,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,3
NbL07g09810.1,0.79606987,0.79606987,0.0000,42.59649123,42.59649123,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,2
NbL04g06970.1,0.76353184,0.76353184,0.0000,42.54901961,42.54901961,41.66666667,43.33333333,41.66666667,43.33333333,1.00000000,True,0,0,0,0,2
NbL13g01450.1,0.79615820,0.79615820,0.0000,42.50000000,42.50000000,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,3,7
NbL13g23140.1,0.79237198,0.79237198,0.0000,42.49448124,42.49448124,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,2
NbL10g08430.1,0.81469841,0.81424051,-0.0562,42.58409786,42.50764526,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,9
NbL13g10150.1,0.77350977,0.77365839,0.0192,42.54901961,42.54901961,36.66666667,50.00000000,36.66666667,50.00000000,1.00000000,True,0,0,0,0,3
NbL11g18580.1,0.81425577,0.81425577,0.0000,43.06306306,43.06306306,41.66666667,48.33333333,41.66666667,48.33333333,1.00000000,True,0,0,0,0,2
NbL09g03060.1,0.81095841,0.81095841,0.0000,42.46284501,42.46284501,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,1,3
NbL16g24060.1,0.81777044,0.81777044,0.0000,42.64322917,42.64322917,36.66666667,48.33333333,36.66666667,48.33333333,1.00000000,True,0,0,0,1,4
NbL10g16920.1,0.81898076,0.81898076,0.0000,42.51302083,42.51302083,40.00000000,46.66666667,40.00000000,46.66666667,1.00000000,True,0,0,0,3,12
NbL11g13600.1,0.82210910,0.82210910,0.0000,42.48366013,42.48366013,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,3
NbL13g27090.1,0.80336976,0.80336976,0.0000,42.49158249,42.49158249,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,2
NbL06g13760.1,0.81057049,0.81057049,0.0000,42.59259259,42.59259259,41.66666667,43.33333333,41.66666667,43.33333333,1.00000000,True,0,0,0,0,3
NbL19g20950.1,0.79194604,0.79194604,0.0000,42.51302083,42.51302083,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,4
NbL16g14700.1,0.82913965,0.82989460,0.0911,42.49363868,42.49363868,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,2
NbL07g10620.1,0.78621694,0.78621694,0.0000,42.68077601,42.68077601,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,3
NbL18g18190.1,0.79180415,0.79180415,0.0000,42.51302083,42.51302083,38.33333333,46.66666667,38.33333333,46.66666667,1.00000000,True,0,0,0,2,10
NbL10g23940.1,0.82782833,0.82782833,0.0000,42.65873016,42.65873016,38.33333333,46.66666667,38.33333333,46.66666667,1.00000000,True,0,0,0,0,6
NbL05g03920.1,0.80808578,0.80808578,0.0000,42.43156200,42.43156200,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,4
NbL19g04310.1,0.82558396,0.82493042,-0.0792,42.57812500,42.51302083,40.00000000,46.66666667,40.00000000,45.00000000,1.00000000,True,0,0,0,0,6
NbL12g01190.1,0.80720291,0.80720291,0.0000,42.53472222,42.53472222,38.33333333,45.00000000,38.33333333,45.00000000,1.00000000,True,0,0,0,0,1
NbL15g09860.1,0.82337112,0.82337112,0.0000,42.43055556,42.43055556,40.00000000,46.66666667,40.00000000,46.66666667,1.00000000,True,0,0,0,0,4
NbL11g21350.1,0.80668005,0.80668005,0.0000,42.50681199,42.50681199,40.00000000,43.33333333,40.00000000,43.33333333,1.00000000,True,0,0,0,1,3
NbL13g13040.1,0.82977072,0.82977072,0.0000,42.51302083,42.51302083,38.33333333,46.66666667,38.33333333,46.66666667,1.00000000,True,0,0,0,0,13
NbL11g23360.1,0.78488312,0.78584736,0.1229,42.51302083,42.57812500,36.66666667,48.33333333,38.33333333,48.33333333,1.00000000,True,0,0,0,0,5
NbL13g25160.1,0.79432508,0.79432508,0.0000,42.51302083,42.51302083,36.66666667,48.33333333,36.66666667,48.33333333,1.00000000,True,0,0,0,0,3
NbL01g02420.1,0.80686852,0.80686852,0.0000,42.44935543,42.44935543,38.33333333,46.66666667,38.33333333,46.66666667,1.00000000,True,0,0,0,0,2
NbL11g02460.1,0.77794730,0.77855735,0.0784,42.51302083,42.51302083,40.00000000,46.66666667,40.00000000,46.66666667,1.00000000,True,0,0,0,0,3
NbL05g03460.1,0.82939129,0.82939129,0.0000,42.30769231,42.30769231,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,3
NbL04g01620.1,0.81407289,0.81407289,0.0000,42.54215305,42.54215305,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,2
NbL15g23470.1,0.81992286,0.81992286,0.0000,42.59763851,42.59763851,38.33333333,45.00000000,38.33333333,45.00000000,1.00000000,True,0,0,0,0,2
NbL07g06540.1,0.78283423,0.78283423,0.0000,42.50559284,42.50559284,38.33333333,46.66666667,38.33333333,46.66666667,1.00000000,True,0,0,0,1,7
NbL16g27670.1,0.80676765,0.80676765,0.0000,42.53098500,42.53098500,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,2
NbL09g06200.1,0.79537096,0.79590917,0.0677,42.53731343,42.53731343,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,3
NbL09g10150.1,0.79658257,0.79658257,0.0000,42.56854257,42.56854257,38.33333333,45.00000000,38.33333333,45.00000000,1.00000000,True,0,0,0,0,1
NbL12g21250.1,0.77120644,0.77120644,0.0000,42.49363868,42.49363868,40.00000000,43.33333333,40.00000000,43.33333333,1.00000000,True,0,0,0,0,1
NbL03g03970.1,0.77323684,0.77323684,0.0000,42.66144814,42.66144814,40.00000000,46.66666667,40.00000000,46.66666667,1.00000000,True,0,0,0,0,5
NbL16g18790.1,0.77403719,0.77403719,0.0000,42.49363868,42.49363868,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,1,6
NbL10g23440.1,0.81654761,0.81654761,0.0000,42.51302083,42.51302083,38.33333333,46.66666667,38.33333333,46.66666667,1.00000000,True,0,0,0,0,4
NbL14g16880.1,0.77789375,0.77789375,0.0000,42.52873563,42.52873563,35.00000000,50.00000000,35.00000000,50.00000000,1.00000000,True,0,0,0,0,3
NbL10g05070.1,0.79027305,0.79027305,0.0000,42.51302083,42.51302083,38.33333333,46.66666667,38.33333333,46.66666667,1.00000000,True,0,0,0,0,5
NbL15g05620.1,0.80146733,0.80146733,0.0000,42.49363868,42.49363868,38.33333333,46.66666667,38.33333333,46.66666667,1.00000000,True,0,0,0,0,2
NbL06g05790.1,0.83483109,0.83340424,-0.1709,42.59259259,42.59259259,38.33333333,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,1,8
NbL02g20280.1,0.79456805,0.79456805,0.0000,42.35294118,42.35294118,40.00000000,43.33333333,40.00000000,43.33333333,1.00000000,True,0,0,0,0,3
NbL18g17170.1,0.81720770,0.81720770,0.0000,42.46575342,42.46575342,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,3
NbL16g25650.1,0.79144771,0.79144771,0.0000,42.51805986,42.51805986,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,3
NbL09g22840.1,0.78977384,0.78977384,0.0000,42.46575342,42.46575342,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,1,2
NbL10g24500.1,0.81095460,0.81095460,0.0000,42.56410256,42.56410256,38.33333333,45.00000000,38.33333333,45.00000000,1.00000000,True,0,0,0,1,1
NbL09g23210.1,0.75465055,0.75465055,0.0000,42.52450980,42.52450980,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,2
NbL05g05960.1,0.79407282,0.79407282,0.0000,42.64819092,42.64819092,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,1,3
NbL06g07570.1,0.78715537,0.78715537,0.0000,42.57528557,42.57528557,40.00000000,46.66666667,40.00000000,46.66666667,1.00000000,True,0,0,0,0,3
NbL13g13690.1,0.79152650,0.79152650,0.0000,42.46913580,42.46913580,38.33333333,45.00000000,38.33333333,45.00000000,1.00000000,True,0,0,0,0,4
NbL06g07640.1,0.83325651,0.83325651,0.0000,42.44791667,42.44791667,38.33333333,46.66666667,38.33333333,46.66666667,1.00000000,True,0,0,0,1,7
NbL17g19330.1,0.77778948,0.77778948,0.0000,42.48530647,42.48530647,38.33333333,46.66666667,38.33333333,46.66666667,1.00000000,True,0,0,0,1,3
NbL09g03270.1,0.79617909,0.79617909,0.0000,42.51302083,42.51302083,38.33333333,50.00000000,38.33333333,50.00000000,1.00000000,True,0,0,0,0,4
NbL03g09810.1,0.77406785,0.77406785,0.0000,42.54742547,42.54742547,36.66666667,48.33333333,36.66666667,48.33333333,1.00000000,True,0,0,0,0,2
NbL13g19160.1,0.76463562,0.76463562,0.0000,42.57812500,42.57812500,38.33333333,46.66666667,38.33333333,46.66666667,1.00000000,True,0,0,0,1,6
NbL19g09700.1,0.77775719,0.77775719,0.0000,42.51302083,42.51302083,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,3
NbL10g17210.1,0.75454547,0.75454547,0.0000,42.10526316,42.10526316,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,0
NbL01g06580.1,0.75707985,0.75707985,0.0000,42.48159832,42.48159832,38.33333333,46.66666667,38.33333333,46.66666667,1.00000000,True,0,0,0,1,5
NbL13g17170.1,0.80798810,0.80798810,0.0000,42.47660187,42.47660187,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,1,5
NbL11g17570.1,0.80892988,0.80818564,-0.0920,42.53333333,42.53333333,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,0
NbL03g16260.1,0.83329943,0.83329943,0.0000,42.51302083,42.51302083,36.66666667,48.33333333,36.66666667,48.33333333,1.00000000,True,0,0,0,0,4
NbL12g15710.1,0.81810889,0.81810889,0.0000,42.52136752,42.52136752,38.33333333,46.66666667,38.33333333,46.66666667,1.00000000,True,0,0,0,0,3
NbL03g13660.1,0.79136122,0.79136122,0.0000,42.57812500,42.57812500,38.33333333,45.00000000,38.33333333,45.00000000,1.00000000,True,0,0,0,1,4
NbL01g17040.1,0.82034420,0.82034420,0.0000,42.77286136,42.77286136,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,2,4
NbL03g23950.1,0.76450252,0.76450252,0.0000,42.52491694,42.52491694,38.33333333,46.66666667,38.33333333,46.66666667,1.00000000,True,0,0,0,1,4
NbL14g06770.1,0.79621888,0.79621888,0.0000,42.58188825,42.58188825,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,2
NbL17g12490.1,0.83215955,0.83215955,0.0000,42.37855946,42.37855946,40.00000000,43.33333333,40.00000000,43.33333333,1.00000000,True,0,0,0,0,0
NbL15g16550.1,0.81638658,0.81638658,0.0000,42.57812500,42.57812500,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,4
NbL15g02750.1,0.81105667,0.81105667,0.0000,42.53578732,42.53578732,40.00000000,46.66666667,40.00000000,46.66666667,1.00000000,True,0,0,0,0,2
NbL07g00390.1,0.76975191,0.76975191,0.0000,42.51302083,42.51302083,36.66666667,48.33333333,36.66666667,48.33333333,1.00000000,True,0,0,0,1,7
NbL03g11840.1,0.77092698,0.77092698,0.0000,42.28395062,42.28395062,41.66666667,43.33333333,41.66666667,43.33333333,1.00000000,True,0,0,0,1,3
NbL05g01080.1,0.81088206,0.81088206,0.0000,42.50177683,42.50177683,38.33333333,45.00000000,38.33333333,45.00000000,1.00000000,True,0,0,0,1,5
NbL03g23130.1,0.81367245,0.81618997,0.3094,42.42424242,42.42424242,38.33333333,45.00000000,38.33333333,45.00000000,1.00000000,True,0,0,0,1,1
NbL10g00160.1,0.80506062,0.80506062,0.0000,42.75862069,42.75862069,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,0
NbL12g20370.1,0.80582921,0.80582921,0.0000,42.57812500,42.57812500,38.33333333,46.66666667,38.33333333,46.66666667,1.00000000,True,0,0,0,1,4
NbL15g13540.1,0.79944961,0.79944961,0.0000,42.51302083,42.51302083,38.33333333,46.66666667,38.33333333,46.66666667,1.00000000,True,0,0,0,0,9
NbL19g20080.1,0.77288680,0.77288680,0.0000,42.51302083,42.51302083,38.33333333,46.66666667,38.33333333,46.66666667,1.00000000,True,0,0,0,2,10
NbL01g01200.1,0.76142369,0.76142369,0.0000,42.51302083,42.51302083,35.00000000,50.00000000,35.00000000,50.00000000,1.00000000,True,0,0,0,1,4
NbL03g15070.1,0.76699728,0.76751266,0.0672,42.57246377,42.57246377,38.33333333,46.66666667,38.33333333,46.66666667,1.00000000,True,0,0,0,0,4
NbL04g01300.1,0.83620333,0.83620333,0.0000,42.54143646,42.54143646,40.00000000,43.33333333,40.00000000,43.33333333,1.00000000,True,0,0,0,0,3
NbL12g20960.1,0.79786560,0.79786560,0.0000,42.56080114,42.56080114,36.66666667,50.00000000,36.66666667,50.00000000,1.00000000,True,0,0,0,0,4
NbL11g11750.1,0.81549769,0.81549769,0.0000,42.52553389,42.52553389,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,7
NbL13g20560.1,0.76858057,0.76894268,0.0471,42.51302083,42.57812500,38.33333333,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,1,5
NbL05g18110.1,0.82240467,0.82184661,-0.0679,42.47787611,42.47787611,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,1
NbL13g13130.1,0.82229718,0.82486567,0.3124,42.53968254,42.53968254,41.66666667,43.33333333,41.66666667,43.33333333,1.00000000,True,0,0,0,0,1
NbL05g18060.1,0.80834270,0.80834270,0.0000,42.50000000,42.50000000,38.33333333,46.66666667,38.33333333,46.66666667,1.00000000,True,0,0,0,0,3
NbL09g22490.1,0.68073645,0.68490368,0.6122,42.39482201,42.71844660,26.66666667,55.00000000,26.66666667,55.00000000,1.00000000,True,0,0,0,0,4
NbL03g07830.1,0.76150139,0.76150139,0.0000,42.50000000,42.50000000,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,5
NbL03g01370.1,0.80101099,0.80101099,0.0000,42.42424242,42.42424242,40.00000000,43.33333333,40.00000000,43.33333333,1.00000000,True,0,0,0,0,1
NbL09g06090.1,0.81802748,0.81802748,0.0000,42.51302083,42.51302083,38.33333333,46.66666667,38.33333333,46.66666667,1.00000000,True,0,0,0,0,5
NbL10g19930.1,0.81045698,0.81045698,0.0000,42.45283019,42.45283019,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,1,5
NbL03g10500.1,0.77909095,0.77909095,0.0000,42.39130435,42.39130435,38.33333333,46.66666667,38.33333333,46.66666667,1.00000000,True,0,0,0,0,0
NbL13g13180.1,0.79235059,0.79305200,0.0885,42.48366013,42.48366013,38.33333333,46.66666667,38.33333333,46.66666667,1.00000000,True,0,0,0,0,1
NbL06g20240.1,0.84176190,0.84176190,0.0000,42.49084249,42.49084249,41.66666667,46.66666667,41.66666667,46.66666667,1.00000000,True,0,0,0,0,4
NbL15g03410.1,0.80956795,0.80956795,0.0000,42.60438783,42.60438783,38.33333333,45.00000000,38.33333333,45.00000000,1.00000000,True,0,0,0,0,4
NbL13g09650.1,0.81336936,0.81336936,0.0000,42.51302083,42.51302083,38.33333333,45.00000000,38.33333333,45.00000000,1.00000000,True,0,0,0,0,5
NbL18g15590.1,0.79461290,0.79461290,0.0000,42.51302083,42.51302083,38.33333333,46.66666667,38.33333333,46.66666667,1.00000000,True,0,0,0,0,5
NbL12g17220.1,0.77987096,0.77987096,0.0000,42.53673627,42.53673627,38.33333333,46.66666667,38.33333333,46.66666667,1.00000000,True,0,0,0,1,8
NbL08g13840.1,0.81408379,0.81408379,0.0000,42.47572816,42.47572816,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,2
NbL16g23700.1,0.79114658,0.79114658,0.0000,42.51302083,42.51302083,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,5
NbL15g17830.1,0.77809602,0.77809602,0.0000,42.51302083,42.51302083,38.33333333,46.66666667,38.33333333,46.66666667,1.00000000,True,0,0,0,0,2
NbL10g03000.1,0.82388047,0.82388047,0.0000,42.44791667,42.44791667,38.33333333,45.00000000,38.33333333,45.00000000,1.00000000,True,0,0,0,0,7
NbL01g19670.1,0.77408232,0.77408232,0.0000,42.42424242,42.42424242,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,5
NbL11g18950.1,0.78761944,0.78761944,0.0000,42.56292906,42.56292906,38.33333333,45.00000000,38.33333333,45.00000000,1.00000000,True,0,0,0,0,3
NbL13g25930.1,0.81789812,0.81701067,-0.1085,42.54742547,42.27642276,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,1
NbL12g05680.1,0.83034193,0.83034193,0.0000,42.37726098,42.37726098,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,4
NbL03g03270.1,0.80019132,0.80019132,0.0000,42.56756757,42.56756757,38.33333333,45.00000000,38.33333333,45.00000000,1.00000000,True,0,0,0,0,0
NbL08g16910.1,0.77042521,0.77042521,0.0000,42.49363868,42.49363868,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,2
NbL15g07530.1,0.79999864,0.79999864,0.0000,42.49174917,42.49174917,40.00000000,46.66666667,40.00000000,46.66666667,1.00000000,True,0,0,0,0,3
NbL03g19610.1,0.80410803,0.80410803,0.0000,42.46841594,42.46841594,38.33333333,45.00000000,38.33333333,45.00000000,1.00000000,True,0,0,0,0,3
